,participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.role,player.payoff,player.treatment,player.martingale,player.consent,player.knowledge,player.cq1,player.cq2,player.cq4,player.cq5,group.id_in_subsession,subsession.round_number,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
3029,346,5lcxrim0,5e3d71c28eb5270274d528b8,0,23,23,post_experimental,FinalForProlific,2023-04-12 15:09:45.452120+00:00,1,,,190.0,346,,0.0,s2,0.0,1.0,9.0,The stock price is likelier to go up again,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,uw95ivu5,,,,,0
3030,347,vmdvy96a,5aaa73e3f8a57d00010fe416,0,23,23,post_experimental,FinalForProlific,2023-04-12 15:09:41.531304+00:00,1,,,182.0,347,,0.0,s3,0.0,1.0,0.0,The stock price is likelier to go up again,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,uw95ivu5,,,,,0
3032,349,0z0q3uil,63d7f1983e82a895912b3b32,0,23,23,post_experimental,FinalForProlific,2023-04-12 15:09:49.289523+00:00,1,,,171.0,349,,0.0,s1,0.0,1.0,4.0,The stock price is likelier to go up again,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,uw95ivu5,,,,,0
3033,350,w92jas1a,5cdd6db6c07328001a4bf67e,0,23,23,post_experimental,FinalForProlific,2023-04-12 15:09:49.162181+00:00,1,,,150.0,350,,0.0,s1,0.0,1.0,4.0,The stock price is likelier to go up again,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,uw95ivu5,,,,,0
3034,351,ismmyl4s,60e85190b9cffd8fed0a064f,0,23,23,post_experimental,FinalForProlific,2023-04-12 15:09:49.828883+00:00,1,,,219.0,351,,0.0,s2,0.0,1.0,3.0,The stock price is likelier to go up again,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,uw95ivu5,,,,,0
3035,352,xl0yiaci,616d8ff5eeb9a8616afa647d,0,23,23,post_experimental,FinalForProlific,2023-04-12 15:09:58.710157+00:00,1,,,260.0,352,,0.0,s2,0.0,1.0,7.0,The stock price is likelier to go up again,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,uw95ivu5,,,,,0
3036,353,9let6alt,6401000aab3cfc2606de05d1,0,23,23,post_experimental,FinalForProlific,2023-04-12 15:09:51.658868+00:00,1,,,185.0,353,,0.0,s3,0.0,1.0,3.0,The stock price is likelier to go up again,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,uw95ivu5,,,,,0
3037,354,qnfhniaq,5ea055d3e106cc0009e70169,0,23,23,post_experimental,FinalForProlific,2023-04-12 15:09:52.390207+00:00,1,,,181.0,354,,0.0,s4,1.0,1.0,9.0,The stock price is equally likely to go up or down,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,uw95ivu5,,,,,0
3038,355,m3w4rmha,59b555702a78fd00010b86d4,0,23,23,post_experimental,FinalForProlific,2023-04-12 15:09:48.658786+00:00,1,,,234.0,355,,0.0,s1,0.0,1.0,6.0,The stock price is likelier to go up again,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,uw95ivu5,,,,,0
3040,357,16ojd2s3,5bcf6b423a99c40001542fa1,0,23,23,post_experimental,FinalForProlific,2023-04-12 15:10:04.221269+00:00,1,,,211.0,357,,0.0,s2,0.0,1.0,2.0,The stock price is likelier to go up again,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,uw95ivu5,,,,,0
3041,358,4eui218c,5b550c6e303c330001660747,0,23,23,post_experimental,FinalForProlific,2023-04-12 15:10:04.670782+00:00,1,,,150.0,358,,0.0,s2,0.0,1.0,0.0,The stock price is likelier to go up again,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,uw95ivu5,,,,,0
3042,359,57vqyypw,63c3d40087c635e7f521b300,0,23,23,post_experimental,FinalForProlific,2023-04-12 15:09:50.463565+00:00,1,,,179.0,359,,0.0,s3,0.0,1.0,6.0,The stock price is likelier to go up again,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,uw95ivu5,,,,,0
3043,360,fap2jp7c,5d5d65f84bd7800017a4f90e,0,23,23,post_experimental,FinalForProlific,2023-04-12 15:09:50.634690+00:00,1,,,171.0,360,,0.0,s4,1.0,1.0,8.0,The stock price is equally likely to go up or down,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,uw95ivu5,,,,,0
3044,361,utz9z50j,60e0dc6be0772b7dfdad9b2c,0,23,23,post_experimental,FinalForProlific,2023-04-12 15:09:50.850945+00:00,1,,,200.0,361,,0.0,s1,0.0,1.0,7.0,The stock price is likelier to go up again,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,uw95ivu5,,,,,0
3046,363,l9pxplkr,63ed0c562944d107ab54bd24,0,23,23,post_experimental,FinalForProlific,2023-04-12 15:10:02.194361+00:00,1,,,185.0,363,,0.0,s2,0.0,1.0,3.0,The stock price is likelier to go up again,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,uw95ivu5,,,,,0
3047,364,gk9km0p1,614dbfd84002a61c075c791c,0,23,23,post_experimental,FinalForProlific,2023-04-12 15:10:04.849932+00:00,1,,,213.0,364,,0.0,s2,0.0,1.0,3.0,The stock price is likelier to go up again,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,uw95ivu5,,,,,0
3048,365,j821ajvf,60b3daed9cafd5926a44f4d6,0,23,23,post_experimental,FinalForProlific,2023-04-12 15:10:05.545834+00:00,1,,,136.0,365,,0.0,s3,0.0,1.0,4.0,The stock price is likelier to go up again,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,uw95ivu5,,,,,0
3049,366,zce04v9h,5c7b2a3df48c6d0016f6fb70,0,23,23,post_experimental,FinalForProlific,2023-04-12 15:10:00.066297+00:00,1,,,194.0,366,,0.0,s4,1.0,1.0,6.0,The stock price is equally likely to go up or down,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,uw95ivu5,,,,,0
3050,367,jslxa1uv,5b4915add4c93b00019beed6,0,23,23,post_experimental,FinalForProlific,2023-04-12 15:10:11.889045+00:00,1,,,175.0,367,,0.0,s1,0.0,1.0,3.0,The stock price is likelier to go up again,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,uw95ivu5,,,,,0
3051,368,57nx8h6f,5c5cad876d0fe50001f0390c,0,23,23,post_experimental,FinalForProlific,2023-04-12 15:10:08.028155+00:00,1,,,207.0,368,,0.0,s1,0.0,1.0,6.0,The stock price is likelier to go up again,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,uw95ivu5,,,,,0
3052,369,dmirenkk,5ef37e2ca184db0e6896d19b,0,23,23,post_experimental,FinalForProlific,2023-04-12 15:10:09.322263+00:00,1,,,166.0,369,,0.0,s2,0.0,1.0,4.0,The stock price is likelier to go up again,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,uw95ivu5,,,,,0
3053,370,z4bhhsmf,5f6c423e8071b21b35b07ea6,0,23,23,post_experimental,FinalForProlific,2023-04-12 15:10:05.012874+00:00,1,,,200.0,370,,0.0,s2,0.0,1.0,0.0,The stock price is likelier to go up again,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,uw95ivu5,,,,,0
3054,371,nx4t7zd5,5dd6a1b318beb6626ba825b4,0,23,23,post_experimental,FinalForProlific,2023-04-12 15:10:18.207488+00:00,1,,,163.0,371,,0.0,s3,0.0,1.0,2.0,The stock price is likelier to go up again,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,uw95ivu5,,,,,0
3056,373,6lg96xzw,59c22487cb3cd4000101d12c,0,23,23,post_experimental,FinalForProlific,2023-04-12 15:10:15.080036+00:00,1,,,183.0,373,,0.0,s1,0.0,1.0,2.0,The stock price is likelier to go up again,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,uw95ivu5,,,,,0
3057,374,9kc1q540,616446cf4ceb3432da9468f6,0,23,23,post_experimental,FinalForProlific,2023-04-12 15:10:10.896849+00:00,1,,,253.0,374,,0.0,s1,0.0,1.0,7.0,The stock price is likelier to go up again,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,uw95ivu5,,,,,0
3058,375,uk6kb2a3,60da1f2c84d5d4b2e46989c1,0,23,23,post_experimental,FinalForProlific,2023-04-12 15:10:20.382445+00:00,1,,,174.0,375,,0.0,s2,0.0,1.0,5.0,The stock price is likelier to go up again,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,uw95ivu5,,,,,0
3059,376,vahl0jz2,5780d9a1900cc80001d2d1c2,0,23,23,post_experimental,FinalForProlific,2023-04-12 15:10:18.715031+00:00,1,,,299.0,376,,0.0,s2,0.0,1.0,2.0,The stock price is likelier to go up again,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,uw95ivu5,,,,,0
3060,377,qmiqnmi1,622a29743b7c0ca5eee56e24,0,23,23,post_experimental,FinalForProlific,2023-04-12 15:10:26.961578+00:00,1,,,252.0,377,,0.0,s3,0.0,1.0,4.0,The stock price is likelier to go up again,"You can purchase it, but any negative cash balance is subtracted from your final earnings",Your payoff in a randomly selected round and your correct answers in the post-experimental quiz,If your position in the stock changes between two consecutive price updates,1,1,uw95ivu5,,,,,0
