,participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.role,player.payoff,player.block_name,player.treatment_name,player.inner_name,player.notifications,player.hedonic,player.sr_prefs,player.sr_better_decs,player.sr_better_have_option,player.sr_notifications,player.sr_badges,player.sr_confetti,player.gender,player.age,player.nationality,player.education,player.study_major,player.course_financial,player.experiment_before,player.trading_experience,player.online_trading_experience,player.trading_frequency,player.portfolio_frequency,player.asset_class,player.use_leverage,player.purpose,player.difficulty,player.vars_dump,group.id_in_subsession,subsession.round_number,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo,cad_payoff
762,318,95t7zj9u,5ee64d0bf796cb3b252a8c99,0,23,23,post_experimental,FinalForProlific,2023-04-12 15:09:16.859947+00:00,1,,,190.0,318,,10.0,block 1 (G first),Session IV - price only+martingale,s4,1,0,Design 1,Design 1,Only trade on Design #1,2.0,,,Female,58.0,GB,undergraduate: 3d year,Other,0.0,0.0,1.0,0.0,Less than once a month,Weekly,Stocks,No,determine the risk taken by individuals,no,"{""treatments"": [true, false], ""payable_round"": 5, ""treatment"": ""s4"", ""martingale"": true, ""trading_payoff"": 180.0}",1,1,uw95ivu5,,,,,0,11.5
763,319,a9he32r1,5d8dff0be825f000175a14ab,0,23,23,post_experimental,FinalForProlific,2023-04-12 15:09:11.970451+00:00,1,,,219.0,319,,4.0,block 2 (G first),"Session I - Hedonic, no price",s1,0,1,Design 2,Design 2,Only trade on Design #1,,3.0,3.0,Male,68.0,GB,high-school graduate,Other,0.0,0.0,0.0,0.0,Less than once a month,Less than once a month,Cryptocurrencies,No,To see how none user react,The system hung for a moment,"{""treatments"": [false, true], ""payable_round"": 2, ""treatment"": ""s1"", ""martingale"": false, ""trading_payoff"": 215.0}",1,1,uw95ivu5,,,,,0,11.75
764,320,3gu5is4p,63f8b081b083f1e1014cb21a,0,23,23,post_experimental,FinalForProlific,2023-04-12 15:09:12.770946+00:00,1,,,273.0,320,,8.0,block 2 (G first),"Session I - Hedonic, no price",s1,0,1,Design 2,Design 2,"Have an option between Design #1 and Design #2,",,4.0,5.0,Male,31.0,GB,undergraduate: 2nd year,Other,0.0,1.0,1.0,1.0,Less than once a month,Less than once a month,Cryptocurrencies,No,To help better understand how trading works better for those who trade.,No.,"{""treatments"": [true, false], ""payable_round"": 5, ""treatment"": ""s1"", ""martingale"": false, ""trading_payoff"": 265.0}",1,1,uw95ivu5,,,,,0,15.25
765,321,qya2eg07,5f09fab615ee6b0ab5235b15,0,23,23,post_experimental,FinalForProlific,2023-04-12 15:09:19.651939+00:00,1,,,231.0,321,,6.0,block 2 (G first),"Session II - non-hedonic, price",s2,1,0,Design 1,Design 1,"Have an option between Design #1 and Design #2,",3.0,,,Male,50.0,GB,undergraduate: 3d year,Other,0.0,0.0,0.0,0.0,Less than once a month,Less than once a month,Cryptocurrencies,No,?,"Yes, these questions:   How often do you trade online?  NEVER  How often do you check the value of your portfolio? Never  Which asset class do you trade the most?  ?  I don't","{""treatments"": [false, true], ""payable_round"": 5, ""treatment"": ""s2"", ""martingale"": false, ""trading_payoff"": 225.0}",1,1,uw95ivu5,,,,,0,12.75
766,322,mv60aa8p,615d82afb66c6eada869754a,0,23,23,post_experimental,FinalForProlific,2023-04-12 15:09:29.226840+00:00,1,,,148.0,322,,8.0,block 2 (G first),"Session II - non-hedonic, price",s2,1,0,Design 2,Design 1,Only trade on Design #1,4.0,,,Female,71.0,GB,master,Other,0.0,0.0,0.0,0.0,Less than once a month,Less than once a month,Stocks,Yes,?,"As I don't own stocks, bonds or cryptocurrencies and don't trade it was impossible to accurately complete the last four questions; there was no option for 'never'.  The screen kept freezing, especially at the beginning, and I had to refresh it to continue.","{""treatments"": [true, false], ""payable_round"": 4, ""treatment"": ""s2"", ""martingale"": false, ""trading_payoff"": 140.0}",1,1,uw95ivu5,,,,,0,9.0
767,323,znbrd664,55ac3198fdf99b6de3b68b23,0,23,23,post_experimental,FinalForProlific,2023-04-12 15:09:22.904073+00:00,1,,,152.0,323,,12.0,block 2 (G first),Session III - full gamification,s3,1,1,Design 2,Design 2,"Have an option between Design #1 and Design #2,",3.0,4.0,3.0,Male,58.0,GB,undergraduate: 3d year,Other,0.0,0.0,0.0,0.0,Less than once a month,Weekly,Stocks,No,studyng the psychology of trading app features,no,"{""treatments"": [false, true], ""payable_round"": 4, ""treatment"": ""s3"", ""martingale"": false, ""trading_payoff"": 140.0}",1,1,uw95ivu5,,,,,0,10.0
768,324,o43gjgob,60ce6af707bcd42cbc885210,0,23,23,post_experimental,FinalForProlific,2023-04-12 15:09:16.416733+00:00,1,,,185.0,324,,5.0,block 2 (G first),Session IV - price only+martingale,s4,1,0,Design 1,Design 2,"Have an option between Design #1 and Design #2,",5.0,,,Female,67.0,GB,undergraduate: 3d year,Other,0.0,0.0,0.0,0.0,Less than once a month,Less than once a month,Stocks,No,To see if I understood trading,No,"{""treatments"": [true, false], ""payable_round"": 5, ""treatment"": ""s4"", ""martingale"": true, ""trading_payoff"": 180.0}",1,1,uw95ivu5,,,,,0,10.25
769,325,njs29c9p,62b6cb277460cccbc8f27ad5,0,23,23,post_experimental,FinalForProlific,2023-04-12 15:09:16.332617+00:00,1,,,199.0,325,,9.0,block 3 (G second),"Session I - Hedonic, no price",s1,0,1,Design 1,Design 1,"Have an option between Design #1 and Design #2,",,5.0,4.0,Female,53.0,GB,high-school graduate,Other,0.0,0.0,0.0,0.0,Less than once a month,Less than once a month,Stocks,Do not know,To learn about stocks and bonds,no problems,"{""treatments"": [false, true], ""payable_round"": 3, ""treatment"": ""s1"", ""martingale"": false, ""trading_payoff"": 190.0}",1,1,uw95ivu5,,,,,0,11.75
770,326,00x79kxm,58660808db3e720001e228d9,0,23,23,post_experimental,FinalForProlific,2023-04-12 15:09:17.258263+00:00,1,,,156.0,326,,11.0,block 3 (G second),"Session I - Hedonic, no price",s1,0,1,Design 1,Design 1,Only trade on Design #1,,3.0,3.0,Female,54.0,GB,master,Other,0.0,1.0,1.0,0.0,Less than once a month,Less than once a month,Stocks,No,risk,no,"{""treatments"": [true, false], ""payable_round"": 4, ""treatment"": ""s1"", ""martingale"": false, ""trading_payoff"": 145.0}",1,1,uw95ivu5,,,,,0,10.0
771,327,slsme237,642c34f042149cf564ae70de,0,23,23,post_experimental,FinalForProlific,2023-04-12 15:09:17.438216+00:00,1,,,158.0,327,,8.0,block 3 (G second),"Session II - non-hedonic, price",s2,1,0,Design 2,Design 2,"Have an option between Design #1 and Design #2,",4.0,,,Male,55.0,GB,high-school graduate,Other,0.0,0.0,0.0,1.0,Less than once a month,Less than once a month,Cryptocurrencies,No,I think it's to get an idea of how an investor might trade on the trading platform.,"No, none at all.","{""treatments"": [false, true], ""payable_round"": 5, ""treatment"": ""s2"", ""martingale"": false, ""trading_payoff"": 150.0}",1,1,uw95ivu5,,,,,0,9.5
772,328,mik20yvh,5ea1a4df991e2406971f11af,0,23,23,post_experimental,FinalForProlific,2023-04-12 15:09:17.942343+00:00,1,,,231.0,328,,11.0,block 3 (G second),"Session II - non-hedonic, price",s2,1,0,Design 2,Design 2,"Have an option between Design #1 and Design #2,",5.0,,,Male,53.0,GB,high-school graduate,Other Management,0.0,0.0,1.0,1.0,Less than once a month,Daily,Stocks,Do not know,not sure,no,"{""treatments"": [true, false], ""payable_round"": 5, ""treatment"": ""s2"", ""martingale"": false, ""trading_payoff"": 220.0}",1,1,uw95ivu5,,,,,0,13.75
773,329,0b8crlqg,5b86907cf204a500010864d0,0,23,23,post_experimental,FinalForProlific,2023-04-12 15:09:28.233756+00:00,1,,,130.0,329,,10.0,block 3 (G second),Session III - full gamification,s3,1,1,Design 2,Design 2,"Have an option between Design #1 and Design #2,",5.0,3.0,4.0,Male,26.0,GB,undergraduate: 1st year,Other,0.0,1.0,0.0,0.0,Less than once a month,Less than once a month,"Derivatives (Options, Futures)",No,To see if we could see trends in stocks to gain a profit.,No,"{""treatments"": [false, true], ""payable_round"": 3, ""treatment"": ""s3"", ""martingale"": false, ""trading_payoff"": 120.0}",1,1,uw95ivu5,,,,,0,8.5
774,330,g2exawug,5b1562981e55760001ba1e64,0,23,23,post_experimental,FinalForProlific,2023-04-12 15:09:29.009045+00:00,1,,,187.0,330,,12.0,block 3 (G second),Session IV - price only+martingale,s4,1,0,Design 2,Design 2,Only trade on Design #1,5.0,,,Male,60.0,GB,master,Other,0.0,1.0,1.0,1.0,Less than once a month,Daily,Stocks,No,no idea!,no,"{""treatments"": [true, false], ""payable_round"": 4, ""treatment"": ""s4"", ""martingale"": true, ""trading_payoff"": 175.0}",1,1,uw95ivu5,,,,,0,11.75
775,331,thnmlxt4,5ed005980fdb830a7bfeaf4b,0,23,23,post_experimental,FinalForProlific,2023-04-12 15:09:29.609905+00:00,1,,,220.0,331,,10.0,block 4 (G second),"Session I - Hedonic, no price",s1,0,1,Design 1,Design 1,"Have an option between Design #1 and Design #2,",,2.0,3.0,Female,24.0,GB,undergraduate: 2nd year,Other,0.0,0.0,0.0,0.0,Less than once a month,Less than once a month,Stocks,Do not know,To see how risky people are in terms of financial investment,No,"{""treatments"": [false, true], ""payable_round"": 2, ""treatment"": ""s1"", ""martingale"": false, ""trading_payoff"": 210.0}",1,1,uw95ivu5,,,,,0,13.0
776,332,kl416jvs,63fbf0e3b18cc14adc0dbfb6,0,23,23,post_experimental,FinalForProlific,2023-04-12 15:09:23.037145+00:00,1,,,208.0,332,,8.0,block 4 (G second),"Session I - Hedonic, no price",s1,0,1,Design 1,Design 1,Only trade on Design #1,,2.0,2.0,Male,53.0,GB,undergraduate: 4th year,Other,0.0,1.0,1.0,0.0,Monthly,Weekly,Cryptocurrencies,No,"To minimise bias, I would only consider a studies purpose when specifically asked, otherwise I just try to immerse myself in the task. On reflection I would consider the purpose around, risk taking related to financial decisions. Having said that some of these studies are devilishly clever and unpredictable.","No, the study ran smoothly without bugs","{""treatments"": [true, false], ""payable_round"": 4, ""treatment"": ""s1"", ""martingale"": false, ""trading_payoff"": 200.0}",1,1,uw95ivu5,,,,,0,12.0
777,333,wyw2hyvt,5d3d9749607ede001a0712df,0,23,23,post_experimental,FinalForProlific,2023-04-12 15:09:24.066404+00:00,1,,,205.0,333,,5.0,block 4 (G second),"Session II - non-hedonic, price",s2,1,0,Design 2,Design 2,"Have an option between Design #1 and Design #2,",4.0,,,Female,21.0,GB,high-school graduate,Other,1.0,0.0,0.0,0.0,Less than once a month,Less than once a month,Cryptocurrencies,No,To see how much profit everyone can make and to see what choices they will make.,,"{""treatments"": [false, true], ""payable_round"": 5, ""treatment"": ""s2"", ""martingale"": false, ""trading_payoff"": 200.0}",1,1,uw95ivu5,,,,,0,11.25
778,334,akxmzag0,6078661a148492f9436d8bb0,0,23,23,post_experimental,FinalForProlific,2023-04-12 15:09:32.024867+00:00,1,,,204.0,334,,9.0,block 4 (G second),"Session II - non-hedonic, price",s2,1,0,Design 1,Design 2,"Have an option between Design #1 and Design #2,",5.0,,,Male,63.0,GB,undergraduate: 4th year,Other Management,0.0,0.0,0.0,0.0,Less than once a month,Less than once a month,Cryptocurrencies,Do not know,not sure,none,"{""treatments"": [true, false], ""payable_round"": 3, ""treatment"": ""s2"", ""martingale"": false, ""trading_payoff"": 195.0}",1,1,uw95ivu5,,,,,0,12.0
779,335,cpg9s41r,5a94f57289de8200013ecbc8,0,23,23,post_experimental,FinalForProlific,2023-04-12 15:09:32.206457+00:00,1,,,186.0,335,,1.0,block 4 (G second),Session III - full gamification,s3,1,1,Design 2,Design 2,"Have an option between Design #1 and Design #2,",4.0,4.0,4.0,Female,49.0,GB,high-school graduate,Other,0.0,0.0,0.0,0.0,Less than once a month,Less than once a month,Bonds,No,na,no,"{""treatments"": [false, true], ""payable_round"": 2, ""treatment"": ""s3"", ""martingale"": false, ""trading_payoff"": 185.0}",1,1,uw95ivu5,,,,,0,9.5
780,337,h4gdox2w,607059c9e08eec88db2869e1,0,23,23,post_experimental,FinalForProlific,2023-04-12 15:09:41.847113+00:00,1,,,124.0,337,,9.0,block 1 (G first),"Session I - Hedonic, no price",s1,0,1,Design 1,Design 1,Only trade on Design #1,,1.0,2.0,Female,23.0,GB,undergraduate: 4th year,Other,0.0,1.0,0.0,0.0,Less than once a month,Less than once a month,Stocks,Do not know,To test the effect of perceived rewards and / or to observe risk-taking behaviours in various demographics.,It took me a long time to fully understand the rules given my lack of prior knowledge of the stock market.    The drop-down menus on this page also don't give the option for not trading at all. I had to click 'stocks' and 'less than once a month' instead of 'none' and 'never'.,"{""treatments"": [false, true], ""payable_round"": 5, ""treatment"": ""s1"", ""martingale"": false, ""trading_payoff"": 115.0}",1,1,uw95ivu5,,,,,0,8.0
781,338,rs1rhsjt,5ad5efefe2338200017798d4,0,23,23,post_experimental,FinalForProlific,2023-04-12 15:09:44.393727+00:00,1,,,214.0,338,,9.0,block 1 (G first),"Session I - Hedonic, no price",s1,0,1,Design 1,Design 1,Only trade on Design #1,,1.0,1.0,Female,28.0,GB,undergraduate: 4th year,Other Management,0.0,0.0,1.0,1.0,Less than once a month,Less than once a month,Cryptocurrencies,No,Understanding peoples financial literacy and motivation by trading badges,no,"{""treatments"": [true, false], ""payable_round"": 5, ""treatment"": ""s1"", ""martingale"": false, ""trading_payoff"": 205.0}",1,1,uw95ivu5,,,,,0,12.5
782,339,i75eyhp1,60fd389c3ffb62b4b24e9df6,0,23,23,post_experimental,FinalForProlific,2023-04-12 15:09:36.495464+00:00,1,,,153.0,339,,8.0,block 1 (G first),"Session II - non-hedonic, price",s2,1,0,Design 2,Design 1,"Have an option between Design #1 and Design #2,",4.0,,,Female,20.0,FR,undergraduate: 2nd year,Other,0.0,0.0,0.0,0.0,Less than once a month,Less than once a month,Stocks,Do not know,To see if certain functions of a trading site can help traders make decisions.,No,"{""treatments"": [false, true], ""payable_round"": 4, ""treatment"": ""s2"", ""martingale"": false, ""trading_payoff"": 145.0}",1,1,uw95ivu5,,,,,0,9.25
783,340,4qav77pr,5af578683aba4900015ec37a,0,23,23,post_experimental,FinalForProlific,2023-04-12 15:09:37.684119+00:00,1,,,196.0,340,,11.0,block 1 (G first),"Session II - non-hedonic, price",s2,1,0,Design 2,Design 2,"Have an option between Design #1 and Design #2,",2.0,,,Male,62.0,GB,undergraduate: 4th year,Other,0.0,1.0,1.0,1.0,Less than once a month,Monthly,Stocks,No,psychology of stock trading.,no,"{""treatments"": [true, false], ""payable_round"": 4, ""treatment"": ""s2"", ""martingale"": false, ""trading_payoff"": 185.0}",1,1,uw95ivu5,,,,,0,12.0
784,341,3go08v6n,5c44b3fe1bbffd0001014286,0,23,23,post_experimental,FinalForProlific,2023-04-12 15:09:30.597974+00:00,1,,,220.0,341,,10.0,block 1 (G first),Session III - full gamification,s3,1,1,Design 2,Design 2,"Have an option between Design #1 and Design #2,",5.0,4.0,5.0,Male,29.0,GB,master,Economics,0.0,0.0,1.0,1.0,Weekly,Daily,Stocks,No,analysing my risk assessment,no difficulty encountered,"{""treatments"": [false, true], ""payable_round"": 3, ""treatment"": ""s3"", ""martingale"": false, ""trading_payoff"": 210.0}",1,1,uw95ivu5,,,,,0,13.0
785,342,9wn44ocj,640ce3e5772a5a2776ccddb5,0,23,23,post_experimental,FinalForProlific,2023-04-12 15:09:39.555599+00:00,1,,,241.0,342,,11.0,block 1 (G first),Session IV - price only+martingale,s4,1,0,Design 1,Design 2,"Have an option between Design #1 and Design #2,",4.0,,,Female,62.0,GB,PhD,Other,0.0,1.0,1.0,0.0,Less than once a month,Less than once a month,Stocks,No,To understand decisions to buy/sell,No,"{""treatments"": [true, false], ""payable_round"": 3, ""treatment"": ""s4"", ""martingale"": true, ""trading_payoff"": 230.0}",1,1,uw95ivu5,,,,,0,14.25
786,343,5nwwwj04,5ceef64577a506001714c032,0,23,23,post_experimental,FinalForProlific,2023-04-12 15:09:42.622752+00:00,1,,,206.0,343,,11.0,block 2 (G first),"Session I - Hedonic, no price",s1,0,1,Design 1,Design 1,Only trade on Design #1,,1.0,1.0,Male,65.0,GB,did not graduate high school,Other,1.0,0.0,0.0,0.0,Less than once a month,Weekly,Stocks,No,"Start everyone off equal, then check the end results!",No,"{""treatments"": [false, true], ""payable_round"": 5, ""treatment"": ""s1"", ""martingale"": false, ""trading_payoff"": 195.0}",1,1,uw95ivu5,,,,,0,12.5
787,344,6yvwn9lz,63ea4c0cb8f12b587f5fca1d,0,23,23,post_experimental,FinalForProlific,2023-04-12 15:09:44.101396+00:00,1,,,121.0,344,,11.0,block 2 (G first),"Session I - Hedonic, no price",s1,0,1,Design 1,Design 1,Only trade on Design #1,,2.0,1.0,Male,26.0,GB,undergraduate: 4th year,Other,0.0,0.0,1.0,1.0,Less than once a month,Less than once a month,Stocks,No,"I do not know, perhaps risk taking.",No,"{""treatments"": [true, false], ""payable_round"": 4, ""treatment"": ""s1"", ""martingale"": false, ""trading_payoff"": 110.0}",1,1,uw95ivu5,,,,,0,8.25
788,345,twqrcmz1,5b7bf6c98c721a00015d1feb,0,23,23,post_experimental,FinalForProlific,2023-04-12 15:09:44.464691+00:00,1,,,185.0,345,,10.0,block 2 (G first),"Session II - non-hedonic, price",s2,1,0,Design 1,Design 1,Only trade on Design #1,1.0,,,Male,62.0,GB,high-school graduate,Other,0.0,0.0,0.0,0.0,Less than once a month,Less than once a month,Stocks,No,Don’t know,no,"{""treatments"": [false, true], ""payable_round"": 4, ""treatment"": ""s2"", ""martingale"": false, ""trading_payoff"": 175.0}",1,1,uw95ivu5,,,,,0,11.25
789,346,5lcxrim0,5e3d71c28eb5270274d528b8,0,23,23,post_experimental,FinalForProlific,2023-04-12 15:09:45.452120+00:00,1,,,190.0,346,,5.0,block 2 (G first),"Session II - non-hedonic, price",s2,1,0,Design 2,Design 2,"Have an option between Design #1 and Design #2,",3.0,,,Female,70.0,GB,undergraduate: 4th year,Other,0.0,0.0,0.0,0.0,Less than once a month,Less than once a month,Bonds,No,Either to show how fluctuating the stock market is and how quickly one can loose everything or to see how badly I will do and how I will feel about this? I am not surprised that I did badly- thats the reason I do not play the stock market! I am no good at it! No good at maths at that level,"Yes - I tried to keep up with the stock market, tried to predict where it would go, which did not work. I guess if I had known about the company I would have made somewhat better choices. For example a PPI company would have low shares before Covid, but get high rates during Covid.  I do not trade in either stocks or bonds by the way","{""treatments"": [true, false], ""payable_round"": 2, ""treatment"": ""s2"", ""martingale"": false, ""trading_payoff"": 185.0}",1,1,uw95ivu5,,,,,0,10.5
790,347,vmdvy96a,5aaa73e3f8a57d00010fe416,0,23,23,post_experimental,FinalForProlific,2023-04-12 15:09:41.531304+00:00,1,,,182.0,347,,2.0,block 2 (G first),Session III - full gamification,s3,1,1,Design 1,Design 1,"Have an option between Design #1 and Design #2,",5.0,5.0,1.0,Female,24.0,GB,high-school graduate,Other,0.0,0.0,0.0,0.0,Less than once a month,Less than once a month,"Derivatives (Options, Futures)",Do not know,To baffle me,I tried my best,"{""treatments"": [false, true], ""payable_round"": 3, ""treatment"": ""s3"", ""martingale"": false, ""trading_payoff"": 180.0}",1,1,uw95ivu5,,,,,0,9.5
791,349,0z0q3uil,63d7f1983e82a895912b3b32,0,23,23,post_experimental,FinalForProlific,2023-04-12 15:09:49.289523+00:00,1,,,171.0,349,,6.0,block 3 (G second),"Session I - Hedonic, no price",s1,0,1,Design 2,Design 2,"Have an option between Design #1 and Design #2,",,2.0,3.0,Male,39.0,FR,undergraduate: 2nd year,Other,0.0,0.0,0.0,0.0,Less than once a month,Less than once a month,Cryptocurrencies,No,the purpose of this study is to see how people trade online depending on the design,none,"{""treatments"": [false, true], ""payable_round"": 3, ""treatment"": ""s1"", ""martingale"": false, ""trading_payoff"": 165.0}",1,1,uw95ivu5,,,,,0,9.75
792,350,w92jas1a,5cdd6db6c07328001a4bf67e,0,23,23,post_experimental,FinalForProlific,2023-04-12 15:09:49.162181+00:00,1,,,150.0,350,,10.0,block 3 (G second),"Session I - Hedonic, no price",s1,0,1,Design 2,Design 2,"Have an option between Design #1 and Design #2,",,4.0,2.0,Female,40.0,GB,undergraduate: 3d year,Other,0.0,0.0,0.0,0.0,Less than once a month,Less than once a month,Stocks,No,To see how people judge risk vs reward.,No,"{""treatments"": [true, false], ""payable_round"": 5, ""treatment"": ""s1"", ""martingale"": false, ""trading_payoff"": 140.0}",1,1,uw95ivu5,,,,,0,9.5
